X,         Y      ,Time,Street,        Offense,Date     ,Tract,Lat,Long
1345395.531,411732.4254,35399,300 AUDITORIUM PL,ROBBERY,11/30/96,20100,40.4418905,-79.98890536
1343032.159,412310.3375,35399,818 LIBERTY AV,AGGRAVATED ASSAULT,11/30/96,20100,40.44331159,-79.99744648
1347858.485,412376.921,35399,2000 CENTRE AV,RAPE,11/30/96,30500,40.44383012,-79.98011785
1318968.628,414684.457,35399,2041 SOUTH CT,AGGRAVATED ASSAULT,11/30/96,280800,40.4481131,-80.08409806
1318968.628,414684.457,35399,2041 SOUTH CT,ROBBERY,11/30/96,280800,40.4481131,-80.08409806
1336941.714,416478.2342,35399,1315 ALLEGHENY AV,ROBBERY,11/30/96,210700,40.45432117,-80.01970605
1373836.029,427401.737,35399,928 FREEPORT RD,ROBBERY,11/30/96,120100,40.48682381,-79.88811823
1352210.255,409145.7042,35400,61 LAWN ST,RAPE,12/1/96,40900,40.4352638,-79.96419639
1376543.086,414788.6225,35400,618 TOKAY ST,AGGRAVATED ASSAULT,12/1/96,130600,40.45239056,-79.87729655
1374479.922,417260.8094,35400,1073 WHEELER DR,RAPE,12/1/96,130100,40.45903806,-79.88492272
1351686.864,419221.7286,35400,3400 BUTLER ST,AGGRAVATED ASSAULT,12/1/96,60300,40.46287766,-79.96698464
1352633.816,420443.7012,35400,224 THIRTY-EIGHTH ST,RAPE,12/1/96,60300,40.46629611,-79.96369255
1340046.412,425036.9735,35400,54 TRETOW ST,ROBBERY,12/1/96,260700,40.47802556,-80.00933996
1362781.59,405122.953,35401,4100 SALINE ST,ROBBERY,12/2/96,151700,40.42494595,-79.92587534
1355628.739,409687.3782,35401,3640 DAWSON ST,ROBBERY,12/2/96,40600,40.43698483,-79.95196814
1327952.438,413952.9359,35401,958 WOODLOW ST,ROBBERY,12/2/96,281400,40.44675297,-80.05176086
1372309.452,415808.7663,35401,7501 KELLY ST,ROBBERY,12/2/96,130400,40.45490911,-79.8925938
1337786.295,415829.3258,35401,910 GALVESTON AV,ROBBERY,12/2/96,220100,40.45260004,-80.01661227
1359088.206,418758.3836,35401,5200 FRIENDSHIP AV,ROBBERY,12/2/96,80600,40.4621131,-79.940352
1372963.718,422178.6236,35401,1700 LINCOLN AV,ROBBERY,12/2/96,120200,40.47243269,-79.89079824
1373845.245,427403.0629,35401,936 FREEPORT RD,ROBBERY,12/2/96,120100,40.48682806,-79.88808522
1345253.188,392446.9314,35402,207 OVERBROOK BL,RAPE,12/3/96,290400,40.38895877,-79.98766114
1339863.021,422435.967,35402,2900 N CHARLES ST,ROBBERY,12/3/96,261400,40.4708753,-80.00975975
1347549.17,402879.5536,35403,1900 ARLINGTON AV,RAPE,12/4/96,160300,40.41774671,-79.98036712
1333162.96,409720.7124,35403,20 MCKNIGHT ST,AGGRAVATED ASSAULT,12/4/96,201900,40.43551065,-80.03265259
1354153.153,411273.7818,35403,3700 FORBES AV,ROBBERY,12/4/96,40500,40.44123704,-79.95740996
1331186.472,412701.4043,35403,917 CHARTIERS AV,AGGRAVATED ASSAULT,12/4/96,202000,40.44354945,-80.04002822
1331186.472,412701.4043,35403,917 CHARTIERS AV,ROBBERY,12/4/96,202000,40.44354945,-80.04002822
1371083.86,416369.5484,35403,711 N HOMEWOOD AV,ROBBERY,12/4/96,130300,40.4563663,-79.89704559
1371393.803,417128.5104,35403,1000 N HOMEWOOD AV,ROBBERY,12/4/96,130200,40.4584697,-79.8959984
1339927.548,421695.2134,35403,2441 PERRYSVILLE AV,AGGRAVATED ASSAULT,12/4/96,261400,40.46884714,-80.00945978
1362387.391,422098.399,35404,5508 BAYWOOD ST,ROBBERY,12/5/96,111300,40.47150259,-79.92879499
1343563.267,412480.6223,35405,954 LIBERTY AV,ROBBERY,12/6/96,20100,40.44381595,-79.99555447
1372206.084,415528.8346,35405,615 COLLIER ST,ROBBERY,12/6/96,130300,40.45413404,-79.89294073
1364372.511,423395.4574,35405,1138 N SAINT CLAIR ST,RAPE,12/6/96,110200,40.47519612,-79.92177659
1337630.687,426480.4921,35405,160 RIVERVIEW PARK,MURDER/MANSLAUGHTER,12/6/96,260200,40.48181672,-80.01815412
1349659.596,412880.8856,35406,2300 CENTRE AV,AGGRAVATED ASSAULT,12/7/96,50100,40.44533772,-79.97369434
1349659.596,412880.8856,35406,2300 CENTRE AV,ROBBERY,12/7/96,50100,40.44533772,-79.97369434
1371840.534,416109.997,35406,7320 FLEURY WY,MURDER/MANSLAUGHTER,12/7/96,130300,40.4557045,-79.89430462
1355962.094,419219.4973,35406,4511 LIBERTY AV,AGGRAVATED ASSAULT,12/7/96,90300,40.4631651,-79.95162456
1348645.254,406905.703,35407,2025 E CARSON ST,AGGRAVATED ASSAULT,12/8/96,170200,40.42887091,-79.97679638
1327203.222,416341.4716,35407,2928 SHERADEN BL,ROBBERY,12/8/96,202200,40.45325362,-80.05467583
1369858.281,417937.3437,35407,1018 GERRITT ST,ROBBERY,12/8/96,120700,40.46058673,-79.90158569
1354764.478,420161.0863,35407,4063 PENN AV,ROBBERY,12/8/96,90200,40.46566691,-79.95601184
1339742.845,423648.6632,35407,2800 PERRYSVILLE AV,ROBBERY,12/8/96,261500,40.4741946,-80.01030311
1355769.47,425765.8095,35407,100 MCCANDLESS AV,ROBBERY,12/8/96,101100,40.48111583,-79.95290342
1344929.136,397253.5314,35408,1 BIRMINGHAM AV,ROBBERY,12/9/96,290200,40.40212618,-79.98926159
1339079.427,417624.4706,35408,500 JACKSONIA ST,ROBBERY,12/9/96,250300,40.45761708,-80.01213236
1349935.726,400170.9435,35409,945 FISHER ST,AGGRAVATED ASSAULT,12/10/96,160600,40.41047902,-79.97155388
1341193.376,408418.6331,35409,100 W CARSON ST,ROBBERY,12/10/96,192100,40.43250372,-80.00369399
1371339.118,410332.8687,35409,7700 FORBES AV,ROBBERY,12/10/96,141000,40.43981758,-79.89560159
1341567.457,411827.0118,35409,100 FIFTH AV,ROBBERY,12/10/96,20100,40.44188286,-80.00266291
1350524.966,412198.125,35409,2473 WARING CT,ROBBERY,12/10/96,51000,40.4435239,-79.97052442
1326923.555,412985.345,35409,2500 MIDDLETOWN RD,AGGRAVATED ASSAULT,12/10/96,281400,40.44402418,-80.05536565
1356648.606,415498.1041,35409,4725 CENTRE AV,ROBBERY,12/10/96,80400,40.45300004,-79.9488251
1374056.692,417371.2977,35409,1211 MOHLER ST,RAPE,12/10/96,130100,40.45931317,-79.88645283
1342809.827,417456.6975,35409,1100 EAST ST,ROBBERY,12/10/96,230400,40.45741819,-79.99871579
1367340.923,417682.5424,35409,6606 FRANKSTOWN AV,ROBBERY,12/10/96,120800,40.45971882,-79.91060736
1348466.24,402914.7491,35410,2100 ARLINGTON AV,AGGRAVATED ASSAULT,12/11/96,160300,40.41790681,-79.97707771
1354524.043,407638.9121,35410,3522 FRAZIER ST,RAPE,12/11/96,40900,40.43128787,-79.95575173
1355118.695,409409.8613,35410,3459 WARD ST,ROBBERY,12/11/96,40600,40.43618836,-79.95377502
1342264.27,412376.4412,35410,700 PENN AV,ROBBERY,12/11/96,20100,40.44343931,-80.00021053
1341948.367,416454.157,35410,800 CEDAR AV,ROBBERY,12/11/96,230400,40.45460687,-80.00171867
1360775.412,416898.8947,35410,500 S NEGLEY AV,ROBBERY,12/11/96,70900,40.45712509,-79.93412505
1327121.927,419390.6579,35410,405 TABOR ST,ROBBERY,12/11/96,201700,40.46161492,-80.05525384
1364540.666,423736.8879,35410,1200 N SAINT CLAIR ST,AGGRAVATED ASSAULT,12/11/96,110200,40.4761444,-79.9212025
1345078.451,395883.3469,35411,1701 BROWNSVILLE RD,RAPE,12/12/96,290200,40.3983766,-79.98860092
1330446.634,412484.0799,35411,1003 STEUBEN ST,AGGRAVATED ASSAULT,12/12/96,202000,40.44290041,-80.04266519
1349036.773,412923.3972,35411,2200 CENTRE AV,ROBBERY,12/12/96,50100,40.44541131,-79.97593525
1352921.546,414000.172,35411,3100 AVALON ST,ROBBERY,12/12/96,51000,40.44863403,-79.96207873
1367084.791,416135.4699,35411,6800 FIFTH AV,AGGRAVATED ASSAULT,12/12/96,140500,40.4554562,-79.91139149
1349359.529,412370.4583,35412,300 KIRKPATRICK ST,ROBBERY,12/13/96,50100,40.4439163,-79.97472592
1352048.052,411634.4926,35413,245 DUNSEITH ST,ROBBERY,12/14/96,40200,40.4420822,-79.96500314
1332053.591,413382.3784,35413,919 MARENA ST,ROBBERY,12/14/96,202000,40.44547976,-80.03697719
1377409.32,414247.4373,35413,2100 EAST HILLS DR,ROBBERY,12/14/96,130600,40.45096268,-79.87413802
1320864.769,415242.2536,35413,400 VILLAGE RD,ROBBERY,12/14/96,280800,40.44978107,-80.07734023
1340009.106,419437.5973,35413,1953 FEDERAL ST,AGGRAVATED ASSAULT,12/14/96,261400,40.46265778,-80.00895921
1371368.414,420905.2231,35413,1433 LINCOLN AV,ROBBERY,12/14/96,120300,40.46883197,-79.89641946
1367652.999,409111.3738,35414,2005 BEECHWOOD BL,AGGRAVATED ASSAULT,12/15/96,140800,40.43621901,-79.90873331
1371734.537,416182.4993,35414,720 STERRETT ST,AGGRAVATED ASSAULT,12/15/96,130300,40.4558964,-79.89469173
1358062.25,416369.5247,35414,5111 BAUM BL,ROBBERY,12/15/96,80400,40.45548783,-79.94382473
1363357.319,418562.9525,35414,100 N HIGHLAND AV,ROBBERY,12/15/96,111500,40.46186641,-79.92499685
1366171.735,421684.4465,35414,6337 JACKSON RD,RAPE,12/15/96,110600,40.4706221,-79.91516038
1347735.393,390989.113,35415,2622 BROWNSVILLE RD,AGGRAVATED ASSAULT,12/16/96,290400,40.38513059,-79.97862094
1327015.989,407044.403,35415,2320 NOBLESTOWN RD,ROBBERY,12/16/96,281200,40.42772848,-80.05447673
1352943.29,408903.4786,35415,334 OPHELIA ST,RAPE,12/16/96,40900,40.43464951,-79.96154207
1353132.97,409286.6632,35415,300 CRAFT AV,ROBBERY,12/16/96,40900,40.43571406,-79.96089534
1348578.188,410019.8234,35415,2000 FORBES AV,ROBBERY,12/16/96,10300,40.43741181,-79.9773193
1342840.011,412600.1675,35415,905 PENN AV,ROBBERY,12/16/96,20100,40.44409349,-79.99816312
1348589.261,413709.9275,35415,2200 WEBSTER AV,AGGRAVATED ASSAULT,12/16/96,50100,40.44753867,-79.9776139
1351532.867,410441.4873,35416,176 BURROWS ST,ROBBERY,12/17/96,40200,40.43877296,-79.96674592
1360212.276,410900.3125,35416,5400 PLAINFIELD ST,ROBBERY,12/17/96,140100,40.44062582,-79.93561465
1342599.153,411009.1437,35416,400 FORBES AV,ROBBERY,12/17/96,20100,40.43971072,-79.99888266
1327943.532,414024.5853,35416,700 WOODLOW ST,AGGRAVATED ASSAULT,12/17/96,281400,40.44694894,-80.05179956
1379153.278,415281.5768,35416,2247 WILNER DR,AGGRAVATED ASSAULT,12/17/96,130600,40.45391553,-79.86796246
1320962.431,415352.2159,35416,370 VILLAGE RD,AGGRAVATED ASSAULT,12/17/96,280800,40.45008987,-80.07699984
1335318.951,415503.3251,35416,1398 PAGE ST,RAPE,12/17/96,210700,40.45153132,-80.02544513
1372265.065,415588.9992,35416,7500 FORMOSA WY,AGGRAVATED ASSAULT,12/17/96,130300,40.45430307,-79.8927341
1334770.28,417463.4952,35416,1426 JUNIATA ST,ROBBERY,12/17/96,210700,40.45687136,-80.02759764
1357393.712,417987.6145,35416,508 S MILLVALE AV,ROBBERY,12/17/96,80400,40.45988249,-79.94637097
1340347.343,418059.5324,35416,1517 FEDERAL ST,ROBBERY,12/17/96,250300,40.45889998,-80.00761743
1361239.233,419441.0933,35416,5499 PENN AV,ROBBERY,12/17/96,111400,40.46413273,-79.93268455
1355107.643,420312.1173,35416,462 FORTY-SECOND ST,RAPE,12/17/96,90200,40.46610488,-79.95479243
1367246.219,420330.5553,35416,704 LARIMER AV,ROBBERY,12/17/96,120400,40.46697904,-79.91118046
1344044.606,413244.7458,35417,1100 SMALLMAN ST,ROBBERY,12/18/96,20300,40.44594637,-79.99389539
1342050.95,415940.7015,35417,608 CEDAR AV,ROBBERY,12/18/96,230400,40.45320508,-80.00130313
1337986.821,418045.86,35417,1705 BRIGHTON RD,AGGRAVATED ASSAULT,12/18/96,250700,40.45869653,-80.01609631
1357475.916,418066.7681,35417,4900 LIBERTY AV,ROBBERY,12/18/96,80400,40.46010531,-79.94608271
1363993.907,420292.1366,35417,515 N HIGHLAND AV,ROBBERY,12/18/96,111300,40.46665457,-79.92286265
1356645.049,412671.3154,35418,415 S CRAIG ST,ROBBERY,12/19/96,40400,40.44524268,-79.94858503
1364176.106,418206.9508,35418,6231 PENN AV,RAPE,12/19/96,111500,40.4609448,-79.9220237
1321429.468,418347.438,35418,3809 CHARTIERS AV,ROBBERY,12/19/96,280700,40.45834264,-80.07560565
1372330.308,421571.4678,35418,7200 JOSHUA ST,AGGRAVATED ASSAULT,12/19/96,120200,40.47072438,-79.89302134
1372330.308,421571.4678,35418,7200 JOSHUA ST,AGGRAVATED ASSAULT,12/19/96,120200,40.47072438,-79.89302134
1362411.948,424843.0032,35418,1170 CHISLETT ST,RAPE,12/19/96,101400,40.47903584,-79.92895013
1362411.948,424843.0032,35418,1170 CHISLETT ST,RAPE,12/19/96,101400,40.47903584,-79.92895013
1371039.457,414062.3129,35419,7502 THOMAS BL,ROBBERY,12/20/96,140500,40.45003187,-79.89700356
1347416.009,411200.8086,35420,178 REED ROBERTS CT,RAPE,12/21/96,30500,40.44057205,-79.98160033
1371817.116,416117.5876,35420,7316 FLEURY WY,AGGRAVATED ASSAULT,12/21/96,130300,40.45572377,-79.89438941
1342321.886,416234.6124,35420,500 E OHIO ST,ROBBERY,12/21/96,230400,40.45403055,-80.00035679
1370689.02,417083.9481,35420,7100 FRANKSTOWN AV,ROBBERY,12/21/96,130300,40.45830038,-79.8985265
1363126.295,421421.2269,35420,700 MELLON ST,AGGRAVATED ASSAULT,12/21/96,111300,40.46969433,-79.92607995
1361818.889,422792.8353,35420,800 CHISLETT ST,ROBBERY,12/21/96,101400,40.4733697,-79.93089939
1343532.24,411604.0729,35421,615 GRANT ST,ROBBERY,12/22/96,20100,40.44140844,-79.99558583
1336941.714,416478.2342,35421,1315 ALLEGHENY AV,ROBBERY,12/22/96,210700,40.45432117,-80.01970605
1342996.185,416502.3681,35421,719 EAST ST,AGGRAVATED ASSAULT,12/22/96,230400,40.45481244,-79.99795903
1327742.235,419631.0599,35421,200 TABOR ST,ROBBERY,12/22/96,201700,40.46231902,-80.05304785
1345395.531,411732.4254,35422,300 AUDITORIUM PL,ROBBERY,12/23/96,20100,40.4418905,-79.98890536
1341936.292,416482.383,35422,816 CEDAR AV,ROBBERY,12/23/96,230400,40.45468348,-80.00176463
1358039.238,405377.6166,35423,400 GREENFIELD AV,AGGRAVATED ASSAULT,12/24/96,151600,40.42532282,-79.94292666
1337620.503,410375.626,35423,1000 GRANDVIEW AV,RAPE,12/24/96,190300,40.43762292,-80.01670488
1371764.095,416316.8161,35423,800 STERRETT ST,AGGRAVATED ASSAULT,12/24/96,130300,40.45626696,-79.89459727
1371764.095,416316.8161,35423,800 STERRETT ST,ROBBERY,12/24/96,130300,40.45626696,-79.89459727
1345165.498,405058.8807,35424,1125 ARLINGTON AV,ROBBERY,12/25/96,180300,40.4235615,-79.9891237
1354531.294,408438.552,35424,3300 JULIET ST,ROBBERY,12/25/96,40900,40.4334827,-79.95579743
1347858.485,412376.921,35424,2000 CENTRE AV,AGGRAVATED ASSAULT,12/25/96,30500,40.44383012,-79.98011785
1350339.787,414635.196,35424,700 WATT LANE,ROBBERY,12/25/96,50900,40.45019875,-79.97140976
1371989.206,414793.1407,35424,7500 SUSQUEHANNA ST,ROBBERY,12/25/96,130300,40.45210072,-79.89365567
1364118.28,418594.9702,35424,6200 BROAD ST,ROBBERY,12/25/96,111500,40.46200568,-79.92226575
1369065.774,418990.4788,35424,800 LINCOLN AV,ROBBERY,12/25/96,120700,40.46342368,-79.90452525
1370361.29,419939.044,35424,1244 POINT VIEW ST,AGGRAVATED ASSAULT,12/25/96,120300,40.46611337,-79.89995365
1361213.044,421028.7304,35424,5427 COLUMBO ST,AGGRAVATED ASSAULT,12/25/96,111400,40.46848766,-79.93291967
1361213.044,421028.7304,35424,5427 COLUMBO ST,ROBBERY,12/25/96,111400,40.46848766,-79.93291967
1344888.178,410732.8254,35425,1000 FIFTH AV,ROBBERY,12/26/96,10300,40.43911217,-79.99063646
1357754.83,419956.6672,35425,4900 PENN AV,ROBBERY,12/26/96,80900,40.46531049,-79.94524949
1339927.548,421695.2134,35425,2441 PERRYSVILLE AV,AGGRAVATED ASSAULT,12/26/96,261400,40.46884714,-80.00945978
1334138.015,422229.2642,35425,2800 SHADELAND AV,AGGRAVATED ASSAULT,12/26/96,271500,40.46990419,-80.03031113
1340975.848,406047.0548,35426,48 CUSHMAN ST,RAPE,12/27/96,180700,40.42598061,-80.00425771
1355269.993,408323.1,35426,3305 DAWSON ST,AGGRAVATED ASSAULT,12/27/96,40900,40.43321649,-79.95313427
1354272.669,415056.3521,35426,3303 IOWA ST,ROBBERY,12/27/96,50600,40.45162512,-79.95732035
1343558.549,417204.7887,35426,833 LOVITT WY,ROBBERY,12/27/96,230400,40.45677922,-79.99600304
1362157.762,423666.5605,35426,5409 WELLESLEY AV,AGGRAVATED ASSAULT,12/27/96,101400,40.4757903,-79.92975921
1331863.609,427565.6954,35426,1800 VIRUTH ST,AGGRAVATED ASSAULT,12/27/96,270100,40.48438618,-80.03898027
1361989.427,404292.4099,35427,4250 MURRAY AV,ROBBERY,12/28/96,151700,40.42261319,-79.92864623
1363732.946,406430.3629,35427,5854 ALDERSON ST,AGGRAVATED ASSAULT,12/28/96,141400,40.42859799,-79.92257476
1341914.695,412300.9432,35427,611 PENN AV,ROBBERY,12/28/96,20100,40.44320768,-80.00145918
1371835.513,415572.1066,35427,7331 HAMILTON AV,AGGRAVATED ASSAULT,12/28/96,130300,40.4542281,-79.89427573
1372265.065,415588.9992,35427,7500 FORMOSA WY,AGGRAVATED ASSAULT,12/28/96,130300,40.45430307,-79.8927341
1372265.065,415588.9992,35427,7500 FORMOSA WY,ROBBERY,12/28/96,130300,40.45430307,-79.8927341
1327552.252,420071.2689,35427,218 SAGAMORE ST,ROBBERY,12/28/96,201700,40.46351338,-80.05377166
1340081.941,422487.3502,35428,2960 N CHARLES ST,ROBBERY,12/29/96,261400,40.47103168,-80.00897787
1361465.478,423265.6724,35428,5240 STANTON AV,AGGRAVATED ASSAULT,12/29/96,100500,40.47464328,-79.93221131
1371131.582,413285.9093,35429,7501 PENN AV,ROBBERY,12/30/96,140500,40.44790742,-79.89660483
1342901.129,404558.7727,35430,600 GUYMAN WY,ROBBERY,12/31/96,180300,40.42203128,-79.99720849
1347183.24,410164.2203,35430,1700 FORBES AV,ROBBERY,12/31/96,10300,40.43771138,-79.9823422
1370830.546,410307.314,35430,600 S BRADDOCK AV,ROBBERY,12/31/96,141000,40.43971352,-79.89742594
1340514.163,417314.7577,35430,1301 FEDERAL ST,ROBBERY,12/31/96,220600,40.45686796,-80.00694974
1338667.026,417562.8949,35430,600 JACKSONIA ST,AGGRAVATED ASSAULT,12/31/96,250300,40.45741911,-80.0136082
1338667.026,417562.8949,35430,600 JACKSONIA ST,MURDER/MANSLAUGHTER,12/31/96,250300,40.45741911,-80.0136082
1363357.319,418562.9525,35430,100 N HIGHLAND AV,ROBBERY,12/31/96,111500,40.46186641,-79.92499685
1340185.529,422594.689,35430,2600 PERRYSVILLE AV,ROBBERY,12/31/96,261500,40.47133349,-80.00861553
1330937.349,412800.765,35431,812 LORENZ AV,ROBBERY,1/1/97,202000,40.44380437,-80.04093224
1355439.101,415026.3807,35431,4500 CENTRE AV,ROBBERY,1/1/97,50700,40.45162282,-79.95312765
1336030.671,415277.2235,35431,1241 WESTERN AV,AGGRAVATED ASSAULT,1/1/97,210800,40.45096118,-80.02286767
1335140.224,416155.9669,35431,1400 SHEFFIELD ST,ROBBERY,1/1/97,210700,40.45330958,-80.02614757
1341489.567,417062.8058,35431,320 E NORTH AV,AGGRAVATED ASSAULT,1/1/97,220600,40.45624494,-80.0034226
1345397.647,401740.4579,35433,306 BROWNSVILLE RD,ROBBERY,1/3/97,300100,40.41447148,-79.98798811
1343993.652,402265.3553,35433,302 ZARA ST,ROBBERY,1/3/97,300100,40.4158141,-79.99307653
1361352.068,414622.2192,35433,900 IVY ST,ROBBERY,1/3/97,70300,40.45091667,-79.93185131
1355780.866,415130.0429,35433,4600 CENTRE AV,ROBBERY,1/3/97,50700,40.45193068,-79.95190926
1349347.411,406428.9795,35434,2200 SARAH ST,ROBBERY,1/4/97,160900,40.42761128,-79.97423186
1351199.016,411996.7724,35434,2511 WADSWORTH ST,RAPE,1/4/97,51000,40.44301786,-79.96808526
1372584.873,415301.0705,35434,7557 HAMILTON AV,AGGRAVATED ASSAULT,1/4/97,130300,40.45353424,-79.89156014
1318162.307,415356.3176,35434,3524 FAIRWOOD ST,AGGRAVATED ASSAULT,1/4/97,280800,40.44989818,-80.08705811
1339881.823,407661.7615,35435,125 VIRGINIA AV,ROBBERY,1/5/97,191400,40.43033482,-80.00833437
1343728.002,412548.6433,35435,1000 LIBERTY AV,ROBBERY,1/5/97,20100,40.4440141,-79.994969
1371868.306,414859.785,35435,7474 SUSQUEHANNA ST,ROBBERY,1/5/97,130300,40.45227555,-79.89409578
1334214.232,421970.3247,35435,2700 SHADELAND AV,ROBBERY,1/5/97,271500,40.46919904,-80.03001325
1348612.385,410057.267,35436,2007 FORBES AV,AGGRAVATED ASSAULT,1/6/97,10300,40.43751692,-79.97719988
1341612.675,410149.9521,35436,1 WOOD ST,ROBBERY,1/6/97,20100,40.437284,-80.00234685
1346537.706,410907.1788,35436,1 REED ST,ROBBERY,1/6/97,20100,40.43970533,-79.9847281
1347858.485,412376.921,35436,2000 CENTRE AV,ROBBERY,1/6/97,30500,40.44383012,-79.98011785
1349765.16,413990.223,35436,632 CHAUNCEY ST,RAPE,1/6/97,50100,40.44838917,-79.97341551
1327823.724,414225.4943,35436,1451 CRUCIBLE ST,ROBBERY,1/6/97,281400,40.44749168,-80.0522487
1372439.03,414457.1979,35436,7616 SUSQUEHANNA ST,ROBBERY,1/6/97,130400,40.45120879,-79.89201051
1342449.858,415758.0125,35436,513 LOCKHART ST,RAPE,1/6/97,230400,40.45273167,-79.99985345
1340514.163,417314.7577,35436,1301 FEDERAL ST,RAPE,1/6/97,220600,40.45686796,-80.00694974
1339037.226,417577.7767,35436,513 JACKSONIA ST,RAPE,1/6/97,250300,40.45748598,-80.01227966
1357003.224,425927.9646,35436,614 KENDALL ST,RAPE,1/6/97,101100,40.48164519,-79.94848414
1336549.245,416487.0308,35437,1100 SHEFFIELD ST,ROBBERY,1/7/97,210700,40.45431761,-80.0211167
1327517.189,417155.7895,35437,600 SHERWOOD AV,ROBBERY,1/7/97,201800,40.45551064,-80.05362434
1324663.601,417582.4264,35437,1107 STANHOPE ST,RAPE,1/7/97,202200,40.45647659,-80.06391532
1340358.516,418063.7574,35437,1 ALPINE ST,ROBBERY,1/7/97,250300,40.45891236,-80.00757768
1347317.7,406004.4817,35438,1725 MARY ST,RAPE,1/8/97,170200,40.42630587,-79.98148173
1346787.486,410589.5263,35438,1 MARION ST,ROBBERY,1/8/97,10300,40.438851,-79.98380215
1346111.007,410628.6278,35438,1400 FIFTH AV,ROBBERY,1/8/97,10300,40.43891131,-79.98623524
1353640.217,415609.0553,35438,822 CLARISSA ST,ROBBERY,1/8/97,50600,40.4530984,-79.9596419
1371580.957,415666.3313,35438,600 STERRETT ST,ROBBERY,1/8/97,130300,40.4544697,-79.89519841
1372452.225,416436.8656,35438,7400 FRANKSTOWN AV,ROBBERY,1/8/97,130300,40.45664224,-79.89213564
1359862.521,421649.8529,35438,5300 CORNWALL ST,ROBBERY,1/8/97,101600,40.47010038,-79.9378275
1335945.673,430990.4186,35438,130 BASCOM AV,AGGRAVATED ASSAULT,1/8/97,260200,40.4940733,-80.02462709
1332084.717,405465.2048,35439,1165 MCKINNEY LANE,AGGRAVATED ASSAULT,1/9/97,201600,40.42375663,-80.03612909
1339525.443,405939.18,35439,154 SOUTHERN AV,ROBBERY,1/9/97,191400,40.42558286,-80.00945582
1353761.005,413913.5843,35439,3250 CENTRE AV,ROBBERY,1/9/97,51000,40.4484541,-79.95905562
1372613.026,414744.503,35439,7616 TIOGA ST,ROBBERY,1/9/97,130400,40.45200879,-79.89141051
1357543.435,416169.7889,35439,4928 BAUM BL,ROBBERY,1/9/97,80400,40.45490434,-79.94567066
1364708.305,419819.2043,35439,6200 EAST LIBERTY BL,AGGRAVATED ASSAULT,1/9/97,111500,40.46540499,-79.92025405
1358128.782,419894.8109,35439,5022 PENN AV,ROBBERY,1/9/97,80900,40.46516625,-79.9439004
1347411.859,406978.209,35440,1728 E CARSON ST,ROBBERY,1/10/97,170200,40.42898443,-79.98123198
1352174.461,414808.7628,35440,3021 VANCROFT WY,AGGRAVATED ASSAULT,1/10/97,50600,40.45080152,-79.96483511
1369851.507,416238.0355,35440,7021 HAMILTON AV,AGGRAVATED ASSAULT,1/10/97,130300,40.45592308,-79.90146127
1369851.507,416238.0355,35440,7021 HAMILTON AV,ROBBERY,1/10/97,130300,40.45592308,-79.90146127
1334682.027,418113.0995,35440,1417 ADAMS ST,AGGRAVATED ASSAULT,1/10/97,210700,40.45864767,-80.02797488
1334625.062,420095.2033,35440,1300 MARSHALL AV,RAPE,1/10/97,270400,40.46408268,-80.02836327
1348429.442,411777.4618,35441,2030 GROVE PL,AGGRAVATED ASSAULT,1/11/97,51100,40.44222469,-79.9780128
1361745.729,419343.2848,35441,5600 PENN AV,ROBBERY,1/11/97,111500,40.46389868,-79.93085611
1357332.917,424712.2929,35441,5301 MCCANDLESS AV,ROBBERY,1/11/97,101800,40.47833175,-79.94719058
1361998.48,404355.8657,35442,4236 MURRAY AV,ROBBERY,1/12/97,151700,40.42278794,-79.92861934
1361772.438,416440.4989,35442,5800 ALDER ST,ROBBERY,1/12/97,70500,40.4559348,-79.93050258
1350415.002,412200.8904,35443,2463 WARING CT,RAPE,1/13/97,51000,40.4435239,-79.97091963
1332156.486,412869.2986,35443,208 FAIRVIEW ST,ROBBERY,1/13/97,202000,40.44407915,-80.03655989
1341368.784,405397.2999,35444,92 LACLEDE ST,MURDER/MANSLAUGHTER,1/14/97,180700,40.42422513,-80.00278725
1341368.784,405397.2999,35444,92 LACLEDE ST,ROBBERY,1/14/97,180700,40.42422513,-80.00278725
1346111.007,410628.6278,35444,1400 FIFTH AV,ROBBERY,1/14/97,10300,40.43891131,-79.98623524
1342164.628,411308.0441,35444,430 WOOD ST,ROBBERY,1/14/97,20100,40.44050055,-80.00047061
1348845.807,414511.4822,35444,2273 SOMERS DR,RAPE,1/14/97,50900,40.44975599,-79.97676502
1342810.289,415644.2329,35444,601 PRESSLEY ST,RAPE,1/14/97,230400,40.45244464,-79.99854831
1364397.47,419958.8576,35444,6100 EAST LIBERTY BL,ROBBERY,1/14/97,111500,40.46576725,-79.9213832
1364042.171,420306.3509,35445,514 N HIGHLAND AV,AGGRAVATED ASSAULT,1/15/97,111300,40.46669684,-79.92269049
1364042.171,420306.3509,35445,514 N HIGHLAND AV,ROBBERY,1/15/97,111300,40.46669684,-79.92269049
1371989.206,414793.1407,35446,7500 SUSQUEHANNA ST,ROBBERY,1/16/97,130300,40.45210072,-79.89365567
1363449.891,418792.0205,35446,122 N HIGHLAND AV,ROBBERY,1/16/97,111500,40.46250127,-79.92468454
1337842.079,398925.9623,35447,1800 PIONEER AV,AGGRAVATED ASSAULT,1/17/97,191700,40.40621948,-80.01485432
